# Column 1: altitude (km)
# Column 2: e- density (m^-3)
306.0,268281807000.0
307.0,267062936000.0
308.0,265834447000.0
309.0,264596701000.0
310.0,263350239000.0
311.0,262095438000.0
312.0,260832772000.0
313.0,259562652000.0
314.0,258285502000.0
315.0,257001734000.0
316.0,255711724000.0
317.0,254415946000.0
318.0,253114712000.0
319.0,251808416000.0
320.0,250497466000.0
321.0,249182192000.0
322.0,247862952000.0
323.0,246540141000.0
324.0,245214069000.0
325.0,243885097000.0
326.0,242553504000.0
327.0,241219633000.0
328.0,239883862000.0
329.0,238546387000.0
330.0,237207601000.0
331.0,235867750000.0
332.0,234527113000.0
333.0,233186017000.0
334.0,231844676000.0
335.0,230503416000.0
336.0,229162418000.0
337.0,227822027000.0
338.0,226482389000.0
339.0,225143751000.0
340.0,223806521000.0
341.0,222470652000.0
342.0,221136519000.0
343.0,219804303000.0
344.0,218474217000.0
345.0,217146540000.0
346.0,215821320000.0
347.0,214498853000.0
348.0,213179220000.0
349.0,211862667000.0
350.0,210549408000.0
351.0,209239507000.0
352.0,207933178000.0
353.0,206630584000.0
354.0,205331874000.0
355.0,204037161000.0
356.0,202746626000.0
357.0,201460351000.0
358.0,200178532000.0
359.0,198901203000.0
360.0,197628609000.0
361.0,196360749000.0
362.0,195097805000.0
363.0,193839841000.0
364.0,192586990000.0
365.0,191339332000.0
366.0,190096998000.0
367.0,188860023000.0
368.0,187628519000.0
369.0,186402554000.0
370.0,185182274000.0
371.0,183967678000.0
372.0,182758851000.0
373.0,181555888000.0
374.0,180358824000.0
375.0,179167740000.0
376.0,177982685000.0
377.0,176803742000.0
378.0,175630909000.0
379.0,174464303000.0
380.0,173303890000.0
381.0,172149785000.0
382.0,171001987000.0
383.0,169860547000.0
384.0,168725496000.0
385.0,167596851000.0
386.0,166474695000.0
387.0,165359010000.0
388.0,164249797000.0
389.0,163147121000.0
390.0,162051047000.0
391.0,160961495000.0
392.0,159878562000.0
393.0,158802199000.0
394.0,157732438000.0
395.0,156669313000.0
396.0,155612824000.0
397.0,154562970000.0
398.0,153519751000.0
399.0,152483185000.0
400.0,151453237000.0
401.0,150429975000.0
402.0,149413331000.0
403.0,148403372000.0
404.0,147399999000.0
405.0,146403279000.0
406.0,145413194000.0
407.0,144429679000.0
408.0,143452832000.0
409.0,142482555000.0
410.0,141518864000.0
411.0,140561727000.0
412.0,139611161000.0
413.0,138667114000.0
414.0,137729589000.0
415.0,136798593000.0
416.0,135874044000.0
417.0,134955983000.0
418.0,134044361000.0
419.0,133139202000.0
420.0,132240417000.0
421.0,131347997000.0
422.0,130461966000.0
423.0,129582227000.0
424.0,128708829000.0
425.0,127841714000.0
426.0,126980841000.0
427.0,126126186000.0
428.0,125277733000.0
429.0,124435472000.0
430.0,123599364000.0
431.0,122769392000.0
432.0,121945457000.0
433.0,121127592000.0
434.0,120315765000.0
435.0,119509910000.0
436.0,118710051000.0
437.0,117916115000.0
438.0,117128086000.0
439.0,116345913000.0
440.0,115569574000.0
441.0,114799034000.0
442.0,114034295000.0
443.0,113275290000.0
444.0,112521961000.0
445.0,111774327000.0
446.0,111032336000.0
447.0,110295933000.0
448.0,109565100000.0
449.0,108839797000.0
450.0,108120031000.0
451.0,107405664000.0
452.0,106696810000.0
453.0,105993290000.0
454.0,105295167000.0
455.0,104602354000.0
456.0,103914824000.0
457.0,103232553000.0
458.0,102555525000.0
459.0,101883642000.0
460.0,101216952000.0
461.0,100555350000.0
462.0,99898843100.0
463.0,99247382500.0
464.0,98600935400.0
465.0,97959452700.0
466.0,97322893300.0
467.0,96691257300.0
468.0,96064479200.0
469.0,95442567200.0
470.0,94825422800.0
471.0,94213046300.0
472.0,93605429200.0
473.0,93002440700.0
474.0,92404187100.0
475.0,91810504700.0
476.0,91221442600.0
477.0,90636927000.0
478.0,90056966100.0
479.0,89481437200.0
480.0,88910405600.0
481.0,88343781400.0
482.0,87781556200.0
483.0,87223664600.0
484.0,86670098400.0
485.0,86120849400.0
486.0,85575811100.0
487.0,85035016200.0
488.0,84498391000.0
489.0,83965952000.0
490.0,83437592600.0
491.0,82913370100.0
492.0,82393169900.0
493.0,81877033000.0
494.0,81364860900.0
495.0,80856662000.0
496.0,80352403500.0
497.0,79852019700.0
498.0,79355535400.0
499.0,78862860300.0
500.0,78373994500.0
501.0,77888921600.0
502.0,77407592400.0
503.0,76929974300.0
504.0,76456026100.0
505.0,75985756200.0
506.0,75519115300.0
507.0,75056046100.0
508.0,74596548600.0
509.0,74140622800.0
510.0,73688162300.0
511.0,73239207900.0
512.0,72793694200.0
513.0,72351596500.0
514.0,71912906800.0
515.0,71477583900.0
516.0,71045619700.0
517.0,70616924200.0
518.0,70191530000.0
519.0,69769396200.0
520.0,69350506500.0
521.0,68934803500.0
522.0,68522270700.0
523.0,68112891900.0
524.0,67706658800.0
525.0,67303505900.0
526.0,66903429100.0
527.0,66506412000.0
528.0,66112376800.0
529.0,65721372700.0
530.0,65333321700.0
531.0,64948224000.0
532.0,64566034400.0
533.0,64186761200.0
534.0,63810338800.0
535.0,63436787700.0
536.0,63066066900.0
537.0,62698119200.0
538.0,62332952600.0
539.0,61970559000.0
540.0,61610876900.0
541.0,61253922800.0
542.0,60899622900.0
543.0,60548018200.0
544.0,60199039000.0
545.0,59852673000.0
546.0,59508903900.0
547.0,59167711200.0
548.0,58829074400.0
549.0,58492944400.0
550.0,58159358000.0
551.0,57828245500.0
552.0,57499590700.0
553.0,57173381100.0
554.0,56849625100.0
555.0,56528244700.0
556.0,56209252400.0
557.0,55892635600.0
558.0,55578353700.0
559.0,55266398200.0
560.0,54956769300.0
561.0,54649401300.0
562.0,54344306700.0
563.0,54041456600.0
564.0,53740830700.0
565.0,53442420700.0
566.0,53146206200.0
567.0,52852154400.0
568.0,52560261100.0
569.0,52270506000.0
570.0,51982872600.0
571.0,51697336300.0
572.0,51413876700.0
573.0,51132489700.0
574.0,50853158900.0
575.0,50575818800.0
576.0,50300534800.0
577.0,50027225100.0
578.0,49755906000.0
579.0,49486524400.0
580.0,49219129300.0
581.0,48953638900.0
582.0,48690073600.0
583.0,48428392400.0
584.0,48168603600.0
585.0,47910682600.0
586.0,47654613000.0
587.0,47400362000.0
588.0,47147937800.0
589.0,46897344500.0
590.0,46648512500.0
591.0,46401445900.0
592.0,46156169200.0
593.0,45912608800.0
594.0,45670793200.0
595.0,45430706200.0
596.0,45192306700.0
597.0,44955594800.0
598.0,44720537600.0
599.0,44487163900.0
600.0,44255428600.0
601.0,44025327600.0
602.0,43796852700.0
603.0,43569971200.0
604.0,43344683000.0
605.0,43120971800.0
606.0,42898837500.0
607.0,42678247400.0
608.0,42459201500.0
609.0,42241671200.0
610.0,42025676800.0
611.0,41811169300.0
612.0,41598136300.0
613.0,41386610700.0
614.0,41176522800.0
615.0,40967901200.0
616.0,40760729600.0
617.0,40554975200.0
618.0,40350634000.0
619.0,40147714000.0
620.0,39946178600.0
621.0,39746035700.0
622.0,39547248600.0
623.0,39349821400.0
